0.11085,0.301875,2.362
0.0976095,0.275143,2.354
0.0906407,0.247927,2.34
0.0832832,0.207108,2.313
0.076163,0.173633,2.289
0.0694743,0.141417,2.275
0.069026,0.10952,2.26
0.0687889,0.0782655,2.252
0.0684592,0.0348679,2.241
0.0684607,0.00413764,2.241
0.0627313,-0.0329586,2.256
0.0627843,-0.0577566,2.258
0.0633907,-0.0895762,2.28
0.0703057,-0.121988,2.302
0.0709644,-0.161357,2.324
