1058.826868057251,531.5182882845402,0.9722998142242432
763.7865011692047,412.8183508515358,0.9960901737213135
650.8182581663132,444.9405308365822,0.9825460910797119
0.0,0.0,0.003730982542037964
0.0,0.0,0.0017975568771362305
1043.7558690160513,412.73853331804276,0.9501861333847046
1028.2943128347397,483.3041533231735,0.9839325547218323
1025.5979297161102,564.3069381415844,0.9882328510284424
1026.4369676113129,635.5882228314877,0.9892469644546509
1181.1161061525345,554.6643714904785,0.9906019568443298
549.8355969190598,475.86084762215614,0.9918212294578552
