-0.481957,0.278186,2.184
-0.519377,0.264078,2.167
-0.562452,0.250379,2.152
-0.601008,0.23765,2.144
-0.641639,0.220028,2.144
-0.695432,0.208716,2.149
-0.735072,0.196663,2.146
-0.771708,0.18397,2.135
-0.818222,0.167745,2.151
-0.868162,0.157677,2.174
