0.381206,0.191144,1.908
0.287638,0.422985,2.992
-0.0565544,0.557798,3.014
-0.41247,0.683901,3.032
-0.752829,0.809269,3.045
-1.1131,0.936911,3.058
-1.4544,1.0536,3.045
0,0,0
0,0,0
0,0,0
