0.540238,0.438416,2.991
-0.130891,0.665733,3.021
-0.813834,0.895431,3.058
-1.48002,1.11232,3.042
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
