-0.430058,0.319827,2.105
-0.418195,0.286906,2.074
-0.40969,0.251192,2.059
-0.400271,0.215412,2.039
-0.390157,0.185402,2.015
-0.384361,0.157753,2.013
-0.377435,0.129755,2.005
-0.371855,0.0913631,2.004
-0.364787,0.0636876,1.995
-0.3592,0.030941,1.994
-0.354489,0.00367928,1.998
-0.356784,-0.0403027,2.011
-0.358001,-0.073557,2.018
-0.355429,-0.113132,2.035
-0.356071,-0.14679,2.039
