-0.426838,0.0577689,1.981
0.15369,0.320948,2.07
0.384634,0.27078,2.037
0,0,0
0,0,0
-0.430058,0.319827,2.105
-0.384361,0.157753,2.013
-0.354489,0.00367928,1.998
-0.357035,-0.186323,2.045
-0.712405,-0.0241076,2.047
0.529966,0.237709,2.043
