770.3733160495758,516.5975860357285,0.9681947827339172
1077.6066336631775,385.15958976745605,0.9919014573097229
1197.2397896051407,410.96395432949066,0.974655032157898
0.0,0.0,0.0018848180770874023
0.0,0.0,0.0006252527236938477
780.5498029589653,388.29484048485756,0.8028111457824707
796.0933114811778,466.425541639328,0.933429479598999
811.5666294693947,548.9742487668991,0.9578276872634888
812.4549931585789,645.202491402626,0.9638009071350098
629.3228302001953,560.3813345432281,0.9775407910346985
1273.3851206302643,428.87259209156036,0.9557572603225708
